rescomp_id,resource_component,studytype,countstudies,reldiff,reldiff_normal,data_elements,yrs_posttreat,treatvalue,ctrlvalue,meanvalue,countobservations,minvalue,maxvalue
73,Plant productivity and health,treatcontrol,77,457.78,0.107704062,Plant Canopy Cover,12.83,25.1,4.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,465.22,0.007747784,Plant Density,2.67,6.5,1.15,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,475,0.005503099,Plant Density,1,4.6,0.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,476.92,0.032415786,Plant Canopy Cover,0.83,7.5,1.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,483.33,0.012599201,Plant Density,4.83,10.5,1.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,483.33,0.376717465,"Standing Biomass, Total",1.83,350,60,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,486.11,0.02534322,Plant Density,0.66,21.1,3.6,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,511.11,0.013323293,Plant Density,12.83,11,1.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,525,0.923652106,Bare Ground,1.67,25,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,537.5,0.111716214,"Standing Biomass, Total",14.34,102,16,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,539.53,0.885311779,Plant Basal Cover,1,27.5,4.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,545.83,0.009485605,Plant Density,1.67,7.75,1.2,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,553.85,0.037644138,Plant Canopy Cover,0.16,8.5,1.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,597.67,0.980711755,Plant Basal Cover,1,30,4.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,600,0.031370115,Plant Canopy Cover,3,7,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,600,0.311766178,"Standing Biomass, Total",4.33,280,40,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,604,0.595919152,Cover for different groups,6,17.6,2.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,620,0.016207893,Plant Canopy Cover,2.83,3.6,0.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,625,1.099585841,Bare Ground,1.67,29,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,633.33,0.039735479,Plant Canopy Cover,1.67,8.8,1.2,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,633.33,0.072503982,Plant Basal Cover,2.08,2.2,0.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,650,0.033984292,Plant Canopy Cover,0.16,7.5,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,660,0.034507127,Plant Canopy Cover,0.91,7.6,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,660,0.214339247,"Standing Biomass, Total",1.83,190,25,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,700,0.003659847,Plant Canopy Cover,2.25,0.8,0.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,725,0.008399467,Plant Density,1,6.6,0.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,750,0.008689104,Plant Density,1,6.8,0.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,763.64,1.091181623,"Standing Biomass, Total",5.83,950,110,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,788.89,0.461154138,"Standing Biomass, Total",11.42,400,45,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,800,0.02091341,Plant Canopy Cover,0.83,4.5,0.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,900,0.023382463,"Standing Biomass, Total",1.83,20,2,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,900,0.05176069,Plant Canopy Cover,3.08,11,1.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,900,0.058456158,"Standing Biomass, Total",11.83,50,5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,900,1.286035484,"Standing Biomass, Total",11.83,1100,110,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,950,1.234074455,"Standing Biomass, Total",4.83,1050,100,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,960,0.623532356,"Standing Biomass, Total",4.33,530,50,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,980,0.051237855,Plant Canopy Cover,0.83,10.8,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1000,0.1448184,Plant Density,2.67,110,10,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1000,1.759337345,Bare Ground,2.67,44,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1045.45,0.060126054,Plant Canopy Cover,2.67,12.6,1.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1050,0.083547698,Surface Cover,10,2.3,0.2,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1054.55,0.06064889,Plant Canopy Cover,10,12.7,1.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1080,0.7014739,"Standing Biomass, Total",5.83,590,50,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1100,1.304858628,"Standing Biomass, Live",5.25,600,50,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1100,1.935271079,Bare Ground,3.08,48,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1200,0.017378208,Plant Density,5.83,13,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1295.83,0.325203528,Plant Canopy Cover,1.58,67,4.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1300,0.006796858,Plant Canopy Cover,2.25,1.4,0.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1375,2.419088849,Bare Ground,1.67,59,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1400,1.091181623,"Standing Biomass, Total",11.83,900,60,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1500,0.2172276,Plant Density,3.08,160,10,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1525,2.682989451,Bare Ground,2.08,65,4,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1550,0.081039464,Plant Canopy Cover,1.58,16.5,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1600,0.083653641,Plant Canopy Cover,12.83,17,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1677.78,0.980764435,"Standing Biomass, Total",12.83,800,45,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1700,0.088881993,Plant Canopy Cover,11.83,18,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1746.15,0.118683603,Plant Canopy Cover,1.58,24,1.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1750,0.227329505,"Standing Biomass, Total",1.83,185,10,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1800,0.047055173,Plant Canopy Cover,2.83,9.5,0.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1800,0.068687983,Plant Basal Cover,2.08,1.9,0.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1850,0.009672452,Plant Canopy Cover,2.41,1.95,0.1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,1900,0.049669349,Plant Canopy Cover,1.83,10,0.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,2100,0.165752347,Cover for different groups,6,4.4,0.2,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,2300,0.060126054,Plant Canopy Cover,5.83,12,0.5,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,4156.76,0.890922797,Plant Density,11.83,630,14.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,4900,0.063652261,"Standing Biomass, Total",12.83,50,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,5797.59,0.696866141,Plant Density,12.83,489.5,8.3,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,5896.62,1.263830177,Plant Density,5.83,887.5,14.8,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,14400,0.015057655,Plant Canopy Cover,10,2.9,0.02,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,24900,0.32345741,"Standing Biomass, Total",11.83,250,1,243.37,1115,-100,25900
73,Plant productivity and health,treatcontrol,77,25900,0.336447667,"Standing Biomass, Total",5.83,260,1,243.37,1115,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,1.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,2.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,3.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,4.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,5.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,6.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,7.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,8.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,12.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.724281537,Foliar Cover,17.58,0,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.423334201,Plant Production,1.25,0,212,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.127571802,Plant Canopy Cover,0.83,0,24.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.127571802,Plant Canopy Cover,1.83,0,24.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.047884466,Plant Foliar Cover,0.33,0,0.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.037644138,Plant Canopy Cover,1,0,7.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-100,-0.013681276,Plant Foliar Cover,0.33,0,0.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-99.18,-0.126526132,Plant Canopy Cover,5.83,0.2,24.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-97.13,-0.123911955,Plant Canopy Cover,11.83,0.7,24.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-96.72,-0.12338912,Plant Canopy Cover,12.83,0.8,24.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-96.15,-0.065354407,Plant Canopy Cover,3.75,0.5,13,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-95,-0.049669349,Plant Canopy Cover,3.75,0.5,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-94.29,-1.710716953,Plant Canopy Cover,1,19.8,347,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-92.96,-4.7790072,Plant Density,3.75,250,3550,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-92.5,-5.3582808,Plant Density,3.75,300,4000,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-91.67,-3.982506,Plant Density,3.75,250,3000,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-91.67,-0.663924742,Foliar Cover,19.58,0.25,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-90.91,-0.06840638,Plant Foliar Cover,0.33,0.1,1.1,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-90.48,-0.049669349,Plant Canopy Cover,3.75,1,10.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-90.2,-0.120252109,Plant Canopy Cover,4,2.5,25.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-90,-3.9100968,Plant Density,3.75,300,3000,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-90,-0.651853383,Foliar Cover,24.58,0.3,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-88.89,-0.02091341,Plant Canopy Cover,3.75,0.5,4.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-88,-4.7790072,Plant Density,3.75,450,3750,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-86.96,-0.052283525,Plant Canopy Cover,3.75,1.5,11.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-86.84,-4.7790072,Plant Density,3.75,500,3800,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-85.71,-0.015685058,Plant Canopy Cover,3.75,0.5,3.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-85.58,-0.046532338,Plant Canopy Cover,1,1.5,10.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-84.48,-3.5480508,Plant Density,3.75,450,2900,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-84.31,-0.11240958,Plant Canopy Cover,1,4,25.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-84,-0.043918161,Plant Canopy Cover,1,1.6,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-83.33,-0.603567947,Foliar Cover,26.58,0.5,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-83.33,-0.026141763,Plant Canopy Cover,1,1,6,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-81.89,-0.015061114,Plant Density,0.83,2.3,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-81.18,-0.108226898,Plant Canopy Cover,2,4.8,25.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-80.39,-0.107181227,Plant Canopy Cover,3,5,25.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-80.38,-2.467705536,Plant Density,0.25,416,2120,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-80,-2.896368,Plant Density,3.75,500,2500,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-80,-0.027362552,Plant Foliar Cover,0.33,0.1,0.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-77.39,-0.046532338,Plant Canopy Cover,3.75,2.6,11.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-76.92,-0.04182682,Plant Canopy Cover,2,2.4,10.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-75,-0.039212644,Plant Canopy Cover,2,2.5,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-74.92,-0.34307479,Plant Density,0.83,79.3,316.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-74.15,-2.276545248,Plant Density,1.25,548,2120,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-73.08,-0.039735479,Plant Canopy Cover,3,2.8,10.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-72.99,-0.334240867,Plant Density,1.83,85.4,316.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-69,-0.036075633,Plant Canopy Cover,3,3.1,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-68.5,-0.012599201,Plant Density,1.83,4,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-68.18,-2.367890669,Cover for different groups,11,28,88,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-66.67,-0.482854358,Foliar Cover,0.58,1,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-66.67,-0.003815999,Plant Basal Cover,2.58,0.05,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-66.67,-0.003815999,Plant Basal Cover,4.58,0.05,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-66.67,-0.003815999,Plant Basal Cover,5.58,0.05,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-66.67,-0.003815999,Plant Basal Cover,8.58,0.05,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-64.57,-0.011875109,Plant Density,2.83,4.5,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-61.54,-0.02091341,Plant Canopy Cover,1,2.5,6.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-61,-0.031892951,Plant Canopy Cover,4,3.9,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-60.75,-1.865260992,Plant Density,3.25,832,2120,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-60,-0.362140768,Foliar Cover,1.58,1,2.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-60,-0.362140768,Foliar Cover,45.58,1,2.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-60,-0.007842529,Plant Canopy Cover,3.75,1,2.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-59.6,-0.06169456,Plant Canopy Cover,1,8,19.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-58.98,-0.270086316,Plant Density,5.83,129.7,316.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-57.89,-0.01437797,Plant Canopy Cover,5,2,4.75,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-57.07,-0.059080384,Plant Canopy Cover,2,8.5,19.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-56.82,-1.973242224,Cover for different groups,5,38,88,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-54.55,-0.056466208,Plant Canopy Cover,3,9,19.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-53.09,-0.5100811,"Standing Biomass, Live",0.75,190,405,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-50,-0.026141763,Plant Canopy Cover,3.75,5,10,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-50,-0.002861999,Plant Basal Cover,6.58,0.075,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-50,-0.002614176,Plant Canopy Cover,1,0.5,1,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-50,-0.002614176,Plant Canopy Cover,5,0.5,1,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-48.98,-0.025096092,Plant Canopy Cover,2,5,9.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-48.77,-1.712980186,Bare Ground and Rock,5.83,35.3,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-47.62,-0.026141763,Plant Canopy Cover,3.75,5.5,10.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-47.37,-0.011763793,Plant Canopy Cover,11,2.5,4.75,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-44.45,-0.523880925,Plant Canopy Cover,1,125.2,225.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-43.27,-0.023527586,Plant Canopy Cover,4,5.9,10.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-42.86,-0.001568506,Plant Canopy Cover,0.83,0.4,0.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-41.18,-1.381269557,Cover for different groups,6,50,85,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.94,-0.007530557,Plant Density,3.83,7.5,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.91,-0.039100968,Plant Density,3.25,39,66,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.78,-1.432581644,Bare Ground and Rock,12.83,40.8,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.74,-0.057511878,Plant Canopy Cover,1,16,27,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.49,-1.422385333,Bare Ground and Rock,11.83,41,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.2,-1.412189022,Bare Ground and Rock,2.83,41.2,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.17,-0.136129296,Plant Density,1.25,140,234,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40.17,-0.136129296,Plant Density,3.25,140,234,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-40,-0.241427179,Foliar Cover,3.58,1.5,2.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-39.39,-0.04078115,Plant Canopy Cover,4,12,19.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-38.78,-0.01986774,Plant Canopy Cover,1,6,9.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-38.67,-2.0998668,Plant Density,3.75,2300,3750,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-38.46,-0.026141763,Plant Canopy Cover,3.75,8,13,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-38.46,-0.013070881,Plant Canopy Cover,2,4,6.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-35.38,-0.149764458,Plant Production,0.25,137,212,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-34.38,-0.028755939,Plant Canopy Cover,1,10.5,16,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-34.25,-1.203164654,Bare Ground and Rock,1.83,45.3,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.67,-0.017253563,Plant Canopy Cover,3,6.5,9.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.33,-0.007631998,Plant Basal Cover,0.66,0.4,0.6,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.33,-0.005228353,Plant Canopy Cover,1,2,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.33,-0.005228353,Plant Canopy Cover,12.83,2,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.33,-0.001908,Plant Basal Cover,3.58,0.1,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-33.33,-0.001908,Plant Basal Cover,7.58,0.1,0.15,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-30,-0.020521914,Plant Foliar Cover,0.33,0.7,1,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-29.73,-0.136129296,Plant Density,11.83,222.2,316.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-26.14,-0.907691423,Cover for different groups,1,65,88,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25.93,-0.249109374,"Standing Biomass, Live",1.75,300,405,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25,-1.3757748,Plant Density,3.75,2850,3800,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25,-0.857787617,Total nitrogen,0.33,0.9,1.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25,-0.571858411,Total nitrogen,0.33,0.6,0.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25,-0.041043828,Plant Foliar Cover,0.33,1.8,2.4,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-25,-0.002614176,Plant Canopy Cover,3.75,1.5,2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-24.07,-0.033984292,Plant Canopy Cover,2,20.5,27,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-23.53,-0.78929689,Cover for different groups,2,65,85,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-21.26,-0.003910097,Plant Density,11.83,10,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-20.69,-0.8689104,Plant Density,3.75,2300,2900,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-20,-0.017253563,Plant Canopy Cover,1,13.2,16.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-20,-0.005228353,Plant Canopy Cover,1,4,5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-18.87,-0.439834336,Bare Ground,-1835.17,43,53,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-17.32,-0.003186005,Plant Density,4.83,10.5,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-16.67,-0.023527586,Plant Canopy Cover,3,22.5,27,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-16.67,-0.005228353,Plant Canopy Cover,2,5,6,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-15.97,-0.560797085,Bare Ground and Rock,0.83,57.9,68.9,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-15.18,-0.069512832,Plant Density,12.83,268.2,316.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-15.15,-0.01448184,Plant Density,1.25,56,66,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-15.09,-0.351867469,Bare Ground,-1835.08,45,53,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-15,-0.011447997,Plant Basal Cover,0.66,1.7,2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-14.81,-0.02091341,Plant Canopy Cover,1,23,27,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-14.29,-0.015263996,Plant Basal Cover,0.66,2.4,2.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-13.39,-0.002461913,Plant Density,12.83,11,12.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-12.68,-0.6516828,Plant Density,3.75,3100,3550,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-11.84,-0.002606731,Plant Density,0.83,13.4,15.2,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-11.32,-0.263900602,Bare Ground,-1835.25,47,53,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-10.71,-0.000434455,Plant Density,0.66,2.5,2.8,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-9.2,-0.031571876,Cover for different groups,6,7.9,8.7,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-8.51,-0.175933734,Bare Ground,-1835.17,43,47,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-8.33,-0.060356795,Foliar Cover,36.58,2.75,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-4.7,-0.015930024,Plant Density,0.25,223,234,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-4.26,-0.087966867,Bare Ground,-1835.08,45,47,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-4.17,-0.002614176,Plant Canopy Cover,1,11.5,12,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-4.17,-0.002614176,Plant Canopy Cover,2,11.5,12,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,-2.22,-0.002614176,Plant Canopy Cover,1,22,22.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Bare Ground,-1835.25,47,47,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Bare Ground,-1835.17,47,47,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Cover for different groups,1,3,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Foliar Cover,12.58,2.5,2.5,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Foliar Cover,33.58,3,3,199.45,1588,-100,25900
74,Plant structure and composition,benchmark,116,0,0,Plant Basal Cover,1.58,0.15,0.15,199.45,1588,-100,25900
